Frequency,XinV,YinV,RinV,outputphase
0.6,-3.71935e-005,0.000178338,0.000182153,101.598
0.6,-2.86103e-005,0.000178338,0.000180245,98.904
0.6,-3.14715e-005,0.000181199,0.00018406,99.564
0.6,-2.9564e-005,0.000176431,0.000179292,99.426
0.6,-2.57493e-005,0.000181199,0.000183106,97.926
0.6,-2.86103e-005,0.000177384,0.000179292,98.94
0.6,-2.00273e-005,0.000176431,0.000177384,96.462
0.6,-2.57493e-005,0.000180245,0.000182153,97.98
0.6,-2.57493e-005,0.00017357,0.000175477,98.286
0.6,-2.57493e-005,0.000181199,0.000183106,97.95
0.6,-2.9564e-005,0.000178338,0.000181199,99.324
0.6,-2.28883e-005,0.000178338,0.000179292,97.23
0.6,-2.9564e-005,0.000179292,0.000182153,99.258
0.6,-2.9564e-005,0.000172616,0.000175477,99.606
0.6,-2.47956e-005,0.000179292,0.000181199,97.596
0.6,-2.9564e-005,0.000178338,0.000180245,99.114
0.6,-2.6703e-005,0.000175477,0.000177384,98.406
0.6,-3.14715e-005,0.000178338,0.000181199,99.948
0.6,-2.9564e-005,0.00017357,0.000176431,99.57
0.6,-2.6703e-005,0.000181199,0.000183106,98.13
0.6,-3.14715e-005,0.000177384,0.000180245,99.984
0.6,-2.57493e-005,0.000176431,0.000178338,98.16
0.6,-3.14715e-005,0.000181199,0.000183106,99.6
0.6,-2.9564e-005,0.000174523,0.000176431,99.534
