Frequency,XinV,YinV,RinV,outputphase
0.6,-4.12466e-005,0.000178338,0.000183106,102.984
0.6,-3.76704e-005,0.000185967,0.000189782,101.436
0.6,-3.07562e-005,0.000185729,0.000188113,99.372
0.6,-2.28883e-005,0.000185014,0.000186444,97.032
0.6,-2.05041e-005,0.000179769,0.000180961,96.444
0.6,-1.76431e-005,0.000170947,0.000171901,95.838
0.6,-1.76431e-005,0.000163556,0.00016451,96.102
0.6,-2.40804e-005,0.000160457,0.000162126,98.508
0.6,-3.00409e-005,0.000162602,0.000165225,100.392
0.6,-3.2902e-005,0.000171185,0.000174285,100.848
0.6,-3.21867e-005,0.000180245,0.000183106,100.062
0.6,-2.78951e-005,0.000190259,0.000192166,98.268
0.6,-2.12194e-005,0.000190259,0.000191451,96.288
0.6,-1.40668e-005,0.000188113,0.00018859,94.254
0.6,-1.23978e-005,0.000180722,0.000181199,93.9
0.6,-1.45436e-005,0.000171901,0.000172616,94.818
0.6,-2.16962e-005,0.000167132,0.000168563,97.32
0.6,-2.88488e-005,0.000166894,0.000169278,99.798
